0 0 0
45.8562 32.7547 0
91.7125 65.5095 0
137.569 98.2643 0
183.425 131.019 0
229.282 163.774 0
275.139 196.529 0
320.996 229.284 0
366.854 262.039 0
412.711 294.794 0
458.569 327.549 0
504.428 360.304 0
550.287 393.059 0
596.147 425.815 0
642.007 458.57 0
687.867 491.326 0
733.729 524.082 0
779.591 556.838 0
825.454 589.594 0
871.317 622.35 0
917.182 655.107 0
963.047 687.863 0
1008.91 720.62 0
1054.78 753.377 0
1100.65 786.134 0
1146.52 818.892 0
1192.39 851.649 0
1238.26 884.407 0
1284.13 917.165 0
1330.01 949.924 0
1375.88 982.682 0
1421.76 1015.44 0
1467.63 1048.2 0
1513.51 1080.96 0
1559.39 1113.72 0
1605.28 1146.48 0
1651.16 1179.24 0
1697.05 1212 0
1742.93 1244.76 0
1788.82 1277.52 0
1834.71 1310.29 0
1880.61 1343.05 0
1926.5 1375.81 0
1972.4 1408.57 0
2018.29 1441.34 0
2064.2 1474.1 0
2110.1 1506.86 0
2156 1539.63 0
2201.91 1572.39 0
2247.82 1605.16 0
2293.73 1637.92 0
2339.64 1670.69 0
2385.56 1703.46 0
2431.48 1736.22 0
2477.4 1768.99 0
2523.33 1801.76 0
2569.25 1834.53 0
2615.18 1867.3 0
2661.12 1900.07 0
2707.05 1932.84 0
2752.99 1965.61 0
2798.93 1998.38 0
2844.88 2031.15 0
2890.82 2063.92 0
2936.78 2096.7 0
2982.73 2129.47 0
3028.69 2162.25 0
3074.65 2195.02 0
3120.61 2227.8 0
3166.58 2260.57 0
3212.56 2293.35 0
3258.53 2326.13 0
3304.51 2358.9 0
3350.5 2391.68 0
3396.48 2424.46 0
3442.47 2457.24 0
3488.47 2490.02 0
3534.47 2522.81 0
3580.48 2555.59 0
3626.49 2588.37 0
3672.5 2621.16 0
3718.52 2653.94 0
3764.54 2686.73 0
3810.57 2719.51 0
3856.6 2752.3 0
3902.64 2785.09 0
3948.68 2817.87 0
3994.73 2850.66 0
4040.78 2883.45 0
4086.84 2916.25 0
4132.9 2949.04 0
4178.97 2981.83 0
4225.05 3014.62 0
4271.13 3047.42 0
4317.21 3080.21 0
4363.31 3113.01 0
4409.41 3145.81 0
4455.51 3178.61 0
4501.62 3211.41 0
4547.74 3244.21 0
4593.86 3277.01 0
4639.99 3309.81 0
4686.13 3342.61 0
4732.27 3375.42 0
4778.42 3408.22 0
4824.58 3441.03 0
4870.75 3473.84 0
4916.92 3506.65 0
4963.1 3539.45 0
5009.29 3572.27 0
5055.48 3605.08 0
5101.69 3637.89 0
5147.9 3670.7 0
5194.11 3703.52 0
5240.34 3736.34 0
5286.58 3769.15 0
5332.82 3801.97 0
5379.07 3834.79 0
5425.33 3867.61 0
5471.6 3900.43 0
5517.88 3933.26 0
5564.17 3966.08 0
5610.47 3998.91 0
5656.78 4031.74 0
5703.09 4064.56 0
5749.42 4097.39 0
5795.76 4130.23 0
5842.1 4163.06 0
5888.46 4195.89 0
5934.82 4228.73 0
5981.2 4261.56 0
6027.59 4294.4 0
6073.99 4327.24 0
6120.4 4360.08 0
6166.82 4392.92 0
6213.25 4425.77 0
6259.7 4458.61 0
6306.15 4491.46 0
6352.62 4524.31 0
6399.1 4557.16 0
6445.59 4590.01 0
6492.09 4622.86 0
6538.61 4655.71 0
6585.14 4688.57 0
6631.68 4721.43 0
6678.24 4754.28 0
6724.81 4787.14 0
6771.39 4820.01 0
6817.98 4852.87 0
6864.59 4885.74 0
6911.22 4918.6 0
6957.86 4951.47 0
7004.51 4984.34 0
7051.18 5017.21 0
7097.86 5050.09 0
7144.56 5082.96 0
7191.27 5115.84 0
7238 5148.72 0
7284.74 5181.6 0
7331.5 5214.48 0
7378.28 5247.37 0
7425.07 5280.25 0
7471.88 5313.14 0
7518.7 5346.03 0
7565.55 5378.92 0
7612.41 5411.82 0
7659.29 5444.71 0
7706.18 5477.61 0
7753.1 5510.51 0
7800.03 5543.41 0
7846.98 5576.31 0
7893.95 5609.22 0
7940.93 5642.13 0
7987.94 5675.04 0
8034.97 5707.95 0
8082.01 5740.86 0
8129.08 5773.77 0
8176.17 5806.69 0
8223.27 5839.6 0
8270.4 5872.52 0
8317.55 5905.44 0
8364.72 5938.36 0
8411.91 5971.28 0
8459.13 6004.21 0
8506.36 6037.13 0
8553.62 6070.06 0
8600.9 6102.98 0
8648.2 6135.91 0
8695.53 6168.84 0
8742.88 6201.78 0
8790.26 6234.71 0
8837.66 6267.64 0
8885.12 6300.55 0
8932.61 6333.45 0
8980.15 6366.34 0
9027.73 6399.22 0
9075.36 6432.08 0
9123.03 6464.93 0
9170.74 6497.77 0
9218.5 6530.59 0
9266.3 6563.4 0
9314.15 6596.2 0
9362.03 6628.98 0
9409.97 6661.75 0
9457.94 6694.51 0
9505.96 6727.25 0
9554.03 6759.98 0
9602.14 6792.7 0
9650.29 6825.4 0
9698.49 6858.09 0
9746.73 6890.77 0
9795.02 6923.43 0
9843.35 6956.07 0
9891.73 6988.71 0
9940.15 7021.32 0
9988.61 7053.93 0
10037.1 7086.52 0
10085.7 7119.09 0
10134.3 7151.66 0
10182.9 7184.2 0
10231.6 7216.73 0
10280.3 7249.25 0
10329.1 7281.75 0
10377.9 7314.24 0
10426.8 7346.72 0
10475.7 7379.17 0
