0	0	0
0	0.000454545	-0.000199873
0	0.000909091	-0.000402389
0	0.00136364	-0.00061028
0	0.00181818	-0.000826465
0	0.00227273	-0.00105416
0	0.00272727	-0.001297
0	0.00318182	-0.00155922
0	0.00363636	-0.00184585
0	0.00409091	-0.002163
0	0.00454545	-0.00251822
0	0.005	-0.00292101
0	0.00545455	-0.0033835
0	0.00590909	-0.00392136
0	0.00636364	-0.00455498
0	0.00681818	-0.00531105
0	0.00727273	-0.00622423
0	0.00772727	-0.00733846
0	0.00818182	-0.00870591
0	0.00863636	-0.0103761
0	0.00909091	-0.0123467
0	0.00954545	-0.0143799
0	0.01	-0.0155926
0	0.0104545	-0.015711
0	0.0109091	-0.0161136
0	0.0113636	-0.0158136
0	0.0118182	-0.0137298
0	0.0122727	-0.0115203
0	0.0127273	-0.00963327
0	0.0131818	-0.00810393
0	0.0136364	-0.00687812
0	0.0140909	-0.00589259
0	0.0145455	-0.00509326
0	0.015	-0.00443779
0	0.0154545	-0.0038941
0	0.0159091	-0.0034381
0	0.0163636	-0.0030517
0	0.0168182	-0.00272122
0	0.0172727	-0.0024362
0	0.0177273	-0.00218856
0	0.0181818	-0.00197198
0	0.0186364	-0.00178147
0	0.0190909	-0.00161303
0	0.0195455	-0.00146343
0	0.02	-0.00133002
0	0.0204545	-0.00121064
0	0.0209091	-0.00110346
0	0.0213636	-0.00100697
0	0.0218182	-0.000919898
0	0.0222727	-0.000841138
0	0.0227273	-0.000769759
0	0.0231818	-0.000704956
0	0.0236364	-0.000646029
0	0.0240909	-0.000592371
0	0.0245455	-0.000543447
0	0.025	-0.000498791
0	0.0254545	-0.000457987
0	0.0259091	-0.000420669
0	0.0263636	-0.000386511
0	0.0268182	-0.000355223
0	0.0272727	-0.000326542
0	0.0277273	-0.000300236
0	0.0281818	-0.000276094
0	0.0286364	-0.000253926
0	0.0290909	-0.000233562
0	0.0295455	-0.000214845
0	0.03	-0.000197635
0	0.0304545	-0.000181804
0	0.0309091	-0.000167236
0	0.0313636	-0.000153825
0	0.0318182	-0.000141473
0	0.0322727	-0.000130093
0	0.0327273	-0.000119603
0	0.0331818	-0.00010993
0	0.0336364	-0.000101005
0	0.0340909	-9.27665e-05
0	0.0345455	-8.51568e-05
0	0.035	-7.81234e-05
0	0.0354545	-7.16179e-05
0	0.0359091	-6.55956e-05
0	0.0363636	-6.00153e-05
0	0.0368182	-5.48389e-05
0	0.0372727	-5.00312e-05
