0.000397759 0.011
0.000397759 0.011
0.00039776 0.011
0.000397761 0.011
0.000397763 0.011
0.000397765 0.011
0.000397768 0.011
0.000397771 0.011
0.000397775 0.011
0.000397779 0.011
0.000397784 0.011
0.000397789 0.011
0.000397794 0.011
0.0003978 0.011
0.000397807 0.011
0.000397814 0.011
0.000397821 0.011
0.000397829 0.0110001
0.000397837 0.0110001
0.000397846 0.0110001
0.000397855 0.0110001
0.000397865 0.0110001
0.000397875 0.0110001
0.000397885 0.0110001
0.000397896 0.0110001
0.000397908 0.0110001
0.00039792 0.0110001
0.000397932 0.0110001
0.000397945 0.0110001
0.000397958 0.0110001
0.000397972 0.0110002
0.000397986 0.0110002
0.000398001 0.0110002
0.000398016 0.0110002
0.000398031 0.0110002
0.000398048 0.0110002
0.000398064 0.0110002
0.000398081 0.0110002
0.000398098 0.0110002
0.000398116 0.0110003
0.000398135 0.0110003
0.000398153 0.0110003
0.000398173 0.0110003
0.000398192 0.0110003
0.000398213 0.0110003
0.000398233 0.0110003
0.000398254 0.0110004
0.000398276 0.0110004
0.000398298 0.0110004
0.00039832 0.0110004
0.000398343 0.0110004
0.000398367 0.0110004
0.000398391 0.0110005
0.000398415 0.0110005
0.00039844 0.0110005
0.000398465 0.0110005
0.000398491 0.0110005
0.000398517 0.0110005
0.000398543 0.0110006
0.00039857 0.0110006
0.000398598 0.0110006
0.000398626 0.0110006
0.000398654 0.0110006
0.000398683 0.0110007
0.000398713 0.0110007
0.000398743 0.0110007
0.000398773 0.0110007
0.000398804 0.0110007
0.000398835 0.0110008
0.000398866 0.0110008
0.000398899 0.0110008
0.000398931 0.0110008
0.000398964 0.0110009
0.000398998 0.0110009
0.000399032 0.0110009
0.000399066 0.0110009
0.000399101 0.011001
0.000399136 0.011001
0.000399172 0.011001
0.000399208 0.011001
0.000399245 0.0110011
0.000399282 0.0110011
0.00039932 0.0110011
0.000399358 0.0110011
0.000399397 0.0110012
0.000399436 0.0110012
0.000399475 0.0110012
0.000399515 0.0110013
0.000399556 0.0110013
0.000399596 0.0110013
0.000399638 0.0110013
0.00039968 0.0110014
0.000399722 0.0110014
0.000399764 0.0110014
0.000399808 0.0110015
0.000399851 0.0110015
0.000399895 0.0110015
0.00039994 0.0110016
0.000399985 0.0110016
0.00040003 0.0110016
0.000400076 0.0110017
0.000400123 0.0110017
0.00040017 0.0110017
0.000400217 0.0110018
0.000400265 0.0110018
0.000400313 0.0110018
0.000400362 0.0110019
0.000400411 0.0110019
0.00040046 0.0110019
0.000400511 0.011002
0.000400561 0.011002
0.000400612 0.011002
0.000400664 0.0110021
0.000400716 0.0110021
0.000400768 0.0110021
0.000400821 0.0110022
0.000400874 0.0110022
0.000400928 0.0110023
0.000400982 0.0110023
0.000401037 0.0110023
0.000401092 0.0110024
0.000401148 0.0110024
0.000401204 0.0110025
0.00040126 0.0110025
0.000401317 0.0110025
0.000401375 0.0110026
0.000401433 0.0110026
0.000401491 0.0110027
0.00040155 0.0110027
0.00040161 0.0110027
0.000401669 0.0110028
0.00040173 0.0110028
0.00040179 0.0110029
0.000401852 0.0110029
0.000401913 0.011003
0.000401975 0.011003
0.000402038 0.0110031
0.000402101 0.0110031
0.000402165 0.0110031
0.000402229 0.0110032
0.000402293 0.0110032
0.000402358 0.0110033
0.000402423 0.0110033
0.000402489 0.0110034
0.000402555 0.0110034
0.000402622 0.0110035
0.00040269 0.0110035
0.000402757 0.0110036
0.000402825 0.0110036
0.000402894 0.0110037
0.000402963 0.0110037
0.000403033 0.0110038
0.000403103 0.0110038
0.000403173 0.0110039
0.000403244 0.0110039
0.000403316 0.011004
0.000403388 0.011004
0.00040346 0.0110041
0.000403533 0.0110041
0.000403606 0.0110042
0.00040368 0.0110042
0.000403754 0.0110043
0.000403829 0.0110043
0.000403904 0.0110044
0.00040398 0.0110044
0.000404056 0.0110045
0.000404132 0.0110045
0.00040421 0.0110046
0.000404287 0.0110047
0.000404365 0.0110047
0.000404444 0.0110048
0.000404522 0.0110048
0.000404602 0.0110049
0.000404682 0.0110049
0.000404762 0.011005
0.000404843 0.011005
0.000404924 0.0110051
0.000405006 0.0110052
0.000405088 0.0110052
0.000405171 0.0110053
0.000405254 0.0110053
0.000405338 0.0110054
0.000405422 0.0110055
0.000405506 0.0110055
0.000405592 0.0110056
0.000405677 0.0110056
0.000405763 0.0110057
0.00040585 0.0110058
0.000405937 0.0110058
0.000406024 0.0110059
0.000406112 0.0110059
0.0004062 0.011006
0.000406289 0.0110061
0.000406378 0.0110061
0.000406468 0.0110062
0.000406558 0.0110063
0.000406649 0.0110063
0.00040674 0.0110064
0.000406832 0.0110065
0.000406924 0.0110065
0.000407017 0.0110066
0.00040711 0.0110067
0.000407204 0.0110067
0.000407298 0.0110068
0.000407392 0.0110069
0.000407488 0.0110069
0.000407583 0.011007
0.000407679 0.0110071
0.000407776 0.0110071
0.000407873 0.0110072
0.00040797 0.0110073
0.000408068 0.0110073
0.000408166 0.0110074
0.000408265 0.0110075
0.000408365 0.0110075
0.000408465 0.0110076
0.000408565 0.0110077
0.000408666 0.0110078
0.000408767 0.0110078
0.000408869 0.0110079
0.000408971 0.011008
0.000409074 0.011008
0.000409177 0.0110081
0.000409281 0.0110082
0.000409385 0.0110083
0.00040949 0.0110083
0.000409595 0.0110084
0.000409701 0.0110085
0.000409807 0.0110086
0.000409914 0.0110086
0.000410021 0.0110087
0.000410129 0.0110088
0.000410237 0.0110089
0.000410346 0.0110089
0.000410455 0.011009
0.000410565 0.0110091
0.000410675 0.0110092
0.000410786 0.0110092
0.000410897 0.0110093
0.000411008 0.0110094
0.000411121 0.0110095
0.000411233 0.0110096
0.000411346 0.0110096
0.00041146 0.0110097
0.000411574 0.0110098
0.000411689 0.0110099
