0 0 0
0 0 0
45.8562 32.7547 0
55.7313 -19.9397 0
91.7125 65.5095 0
111.463 -39.8794 0
137.569 98.2643 0
167.194 -59.8192 0
183.425 131.019 0
222.926 -79.7591 0
229.282 163.774 0
278.659 -99.699 0
275.139 196.529 0
334.391 -119.639 0
320.996 229.284 0
390.125 -139.579 0
366.854 262.039 0
445.859 -159.52 0
412.711 294.794 0
501.595 -179.46 0
458.569 327.549 0
557.331 -199.401 0
504.428 360.304 0
613.068 -219.342 0
550.287 393.059 0
668.807 -239.284 0
596.147 425.815 0
724.546 -259.226 0
642.007 458.57 0
780.288 -279.168 0
687.867 491.326 0
836.03 -299.11 0
733.729 524.082 0
891.775 -319.053 0
779.591 556.838 0
947.521 -338.996 0
825.454 589.594 0
1003.27 -358.94 0
871.317 622.35 0
1059.02 -378.884 0
917.182 655.107 0
1114.77 -398.828 0
963.047 687.863 0
1170.53 -418.774 0
1008.91 720.62 0
1226.28 -438.719 0
1054.78 753.377 0
1282.04 -458.665 0
1100.65 786.134 0
1337.8 -478.612 0
1146.52 818.892 0
1393.57 -498.56 0
1192.39 851.649 0
1449.34 -518.508 0
1238.26 884.407 0
1505.11 -538.457 0
1284.13 917.165 0
1560.88 -558.406 0
1330.01 949.924 0
1616.66 -578.356 0
1375.88 982.682 0
1672.44 -598.307 0
1421.76 1015.44 0
1728.22 -618.259 0
1467.63 1048.2 0
1784.01 -638.211 0
1513.51 1080.96 0
1839.8 -658.165 0
1559.39 1113.72 0
1895.59 -678.119 0
1605.28 1146.48 0
1951.39 -698.074 0
1651.16 1179.24 0
2007.19 -718.03 0
1697.05 1212 0
2063 -737.987 0
1742.93 1244.76 0
2118.81 -757.945 0
1788.82 1277.52 0
2174.62 -777.904 0
1834.71 1310.29 0
2230.44 -797.864 0
1880.61 1343.05 0
2286.27 -817.825 0
1926.5 1375.81 0
2342.1 -837.787 0
1972.4 1408.57 0
2397.93 -857.75 0
2018.29 1441.34 0
2453.77 -877.714 0
2064.2 1474.1 0
2509.62 -897.679 0
2110.1 1506.86 0
2565.47 -917.646 0
2156 1539.63 0
2621.32 -937.613 0
2201.91 1572.39 0
2677.18 -957.582 0
2247.82 1605.16 0
